    25	    58
25.0004	    59
25.0007	    62
25.0011	    63
25.0015	    65
25.0018	    65
25.0022	    64
25.0026	    63
25.003	    64
25.0033	    63
25.0037	    65
25.0041	    63
25.0044	    65
25.0048	    64
25.0052	    65
25.0055	    64
25.0059	    64
25.0063	    64
25.0067	    65
25.007	    65
25.0074	    65
25.0078	    64
25.0081	    65
25.0085	    63
25.0089	    64
25.0092	    63
25.0096	    64
 25.01	    64
25.0104	    66
25.0107	    65
25.0111	    65
25.0115	    65
25.0118	    66
25.0122	    65
25.0126	    67
25.0129	    65
25.0133	    68
25.0137	    67
25.0141	    68
25.0144	    66
25.0148	    67
25.0152	    66
25.0155	    67
25.0159	    66
25.0163	    66
25.0166	    65
25.017	    67
25.0174	    66
25.0178	    67
25.0181	    65
25.0185	    66
25.0189	    65
25.0192	    66
25.0196	    66
 25.02	    66
25.0203	    66
25.0207	    67
25.0211	    66
25.0215	    67
25.0218	    65
25.0222	    67
25.0226	    66
25.0229	    67
25.0233	    65
25.0237	    66
25.024	    66
25.0244	    66
25.0248	    66
25.0251	    67
25.0255	    67
25.0259	    69
25.0263	    68
25.0266	    70
25.027	    69
25.0274	    71
25.0277	    69
25.0281	    70
25.0285	    68
25.0288	    68
25.0292	    67
25.0296	    68
 25.03	    67
25.0303	    67
25.0307	    66
25.0311	    67
25.0314	    66
25.0318	    68
25.0322	    66
25.0325	    68
25.0329	    68
25.0333	    68
25.0337	    67
25.034	    67
25.0344	    68
25.0348	    69
25.0351	    68
25.0355	    68
25.0359	    66
25.0362	    68
25.0366	    66
25.037	    68
25.0374	    66
25.0377	    67
25.0381	    67
25.0385	    68
25.0388	    68
25.0392	    68
25.0396	    68
25.0399	    70
25.0403	    69
25.0407	    71
25.0411	    69
25.0414	    71
25.0418	    71
25.0422	    72
25.0425	    71
25.0429	    72
25.0433	    72
25.0436	    73
25.044	    72
25.0444	    73
25.0448	    72
25.0451	    74
25.0455	    73
25.0459	    75
25.0462	    73
25.0466	    73
25.047	    72
25.0473	    72
25.0477	    71
25.0481	    70
25.0484	    69
25.0488	    71
25.0492	    70
