-7.5    580 50
-6.5    510 40
-5.5    440 30
-4.5    360 30
-3.5    280 20
-2.5    210 20
-1.5    130 10
-0.5    54  4
0.5 36  3
1.5 108 8
2.5 180 10
3.5 260 20
4.5 340 30
5.5 410 30
6.5 480 40
