-12.001	     7
-11.99	     7
-11.979	     6
-11.968	     7
-11.957	     6
-11.946	     6
-11.935	     6
-11.924	     6
-11.913	     6
-11.902	     6
-11.891	     6
-11.88	     7
-11.869	     6
-11.858	     6
-11.847	     6
-11.836	     6
-11.825	     6
-11.814	     7
-11.803	     6
-11.792	     7
-11.781	     6
-11.77	     7
-11.759	     6
-11.748	     6
-11.737	     6
-11.726	     7
-11.715	     6
-11.704	     7
-11.693	     6
-11.682	     6
-11.671	     6
-11.66	     6
-11.649	     6
-11.638	     6
-11.627	     6
-11.616	     6
-11.605	     6
-11.594	     6
-11.583	     6
-11.572	     7
-11.561	     6
-11.55	     7
-11.539	     5
-11.528	     7
-11.517	     6
-11.506	     6
-11.495	     6
-11.484	     6
-11.473	     6
-11.462	     6
-11.451	     6
-11.44	     6
-11.429	     6
-11.418	     6
-11.407	     6
-11.396	     6
-11.385	     6
-11.374	     6
-11.363	     6
-11.352	     7
-11.341	     6
-11.33	     6
-11.319	     6
-11.308	     6
-11.297	     6
-11.286	     7
-11.275	     6
-11.264	     6
-11.253	     6
-11.242	     6
-11.231	     6
-11.22	     6
-11.209	     6
-11.198	     6
-11.187	     6
-11.176	     6
-11.165	     6
-11.154	     6
-11.143	     6
-11.132	     6
-11.121	     6
-11.11	     6
-11.099	     6
-11.088	     7
-11.077	     6
-11.066	     6
-11.055	     5
-11.044	     6
-11.033	     6
-11.022	     6
-11.011	     6
   -11	     6
-10.989	     6
-10.978	     6
-10.967	     6
-10.956	     6
-10.945	     6
-10.934	     6
-10.923	     6
-10.912	     7
-10.901	     6
-10.89	     6
-10.879	     5
-10.868	     6
-10.857	     6
-10.846	     6
-10.835	     5
-10.824	     6
-10.813	     6
-10.802	     6
-10.791	     6
-10.78	     6
-10.769	     6
-10.758	     6
-10.747	     6
-10.736	     6
-10.725	     6
-10.714	     6
-10.703	     6
-10.692	     6
-10.681	     6
-10.67	     6
-10.659	     5
-10.648	     6
-10.637	     6
-10.626	     6
-10.615	     5
-10.604	     6
-10.593	     6
-10.582	     6
-10.571	     5
-10.56	     6
-10.549	     6
-10.538	     6
-10.527	     6
-10.516	     6
-10.505	     6
-10.494	     6
-10.483	     6
-10.472	     6
-10.461	     6
-10.45	     6
-10.439	     6
-10.428	     6
-10.417	     6
-10.406	     6
-10.395	     5
-10.384	     6
-10.373	     6
-10.362	     6
-10.351	     5
-10.34	     6
-10.329	     6
-10.318	     6
-10.307	     5
-10.296	     6
-10.285	     6
-10.274	     6
-10.263	     6
-10.252	     6
-10.241	     6
-10.23	     6
-10.219	     6
-10.208	     6
-10.197	     6
-10.186	     6
-10.175	     5
-10.164	     6
-10.153	     6
-10.142	     7
-10.131	     5
-10.12	     7
-10.109	     6
-10.098	     6
-10.087	     6
-10.076	     6
-10.065	     6
-10.054	     6
-10.043	     6
-10.032	     6
-10.021	     6
-10.01	     6
-9.999	     6
-9.988	     6
-9.977	     6
-9.966	     6
-9.955	     6
-9.944	     7
-9.933	     6
-9.922	     7
-9.911	     6
  -9.9	     7
-9.889	     6
-9.878	     7
-9.867	     6
-9.856	     7
-9.845	     6
-9.834	     6
-9.823	     6
-9.812	     6
-9.801	     6
 -9.79	     7
-9.779	     6
-9.768	     7
-9.757	     6
-9.746	     6
-9.735	     6
-9.724	     7
-9.713	     6
-9.702	     7
-9.691	     6
 -9.68	     7
-9.669	     6
-9.658	     7
-9.647	     6
-9.636	     7
-9.625	     6
-9.614	     7
-9.603	     6
-9.592	     6
-9.581	     6
 -9.57	     6
-9.559	     6
-9.548	     6
-9.537	     6
-9.526	     7
-9.515	     6
-9.504	     7
-9.493	     6
-9.482	     7
-9.471	     6
 -9.46	     7
-9.449	     6
-9.438	     7
-9.427	     6
-9.416	     7
-9.405	     6
-9.394	     7
-9.383	     6
-9.372	     7
-9.361	     7
 -9.35	     7
-9.339	     6
-9.328	     7
-9.317	     7
-9.306	     7
-9.295	     6
-9.284	     7
-9.273	     7
-9.262	     7
-9.251	     6
 -9.24	     7
-9.229	     6
-9.218	     7
-9.207	     6
-9.196	     7
-9.185	     7
-9.174	     7
-9.163	     6
-9.152	     7
-9.141	     7
 -9.13	     7
-9.119	     6
-9.108	     7
-9.097	     7
-9.086	     7
-9.075	     6
-9.064	     7
-9.053	     7
-9.042	     7
-9.031	     6
 -9.02	     7
-9.009	     6
-8.998	     7
-8.987	     6
-8.976	     7
-8.965	     6
-8.954	     7
-8.943	     6
-8.932	     7
-8.921	     6
 -8.91	     7
-8.899	     6
-8.888	     7
-8.877	     6
-8.866	     7
-8.855	     6
-8.844	     7
-8.833	     6
-8.822	     7
-8.811	     6
  -8.8	     7
-8.789	     7
-8.778	     7
-8.767	     6
-8.756	     7
-8.745	     6
-8.734	     7
-8.723	     6
-8.712	     7
-8.701	     7
 -8.69	     7
-8.679	     6
-8.668	     7
-8.657	     7
-8.646	     7
-8.635	     6
-8.624	     7
-8.613	     7
-8.602	     7
-8.591	     6
 -8.58	     7
-8.569	     7
-8.558	     7
-8.547	     6
-8.536	     7
-8.525	     6
-8.514	     7
-8.503	     6
-8.492	     7
-8.481	     6
 -8.47	     7
-8.459	     6
-8.448	     7
-8.437	     6
-8.426	     6
-8.415	     6
-8.404	     6
-8.393	     6
-8.382	     7
-8.371	     6
 -8.36	     7
-8.349	     6
-8.338	     6
-8.327	     6
-8.316	     7
-8.305	     6
-8.294	     7
-8.283	     6
-8.272	     7
-8.261	     6
 -8.25	     7
-8.239	     6
-8.228	     7
-8.217	     6
-8.206	     7
-8.195	     6
-8.184	     7
-8.173	     6
-8.162	     7
-8.151	     6
 -8.14	     6
-8.129	     6
-8.118	     7
-8.107	     6
-8.096	     7
-8.085	     6
-8.074	     6
-8.063	     6
-8.052	     7
-8.041	     6
 -8.03	     7
-8.019	     6
-8.008	     7
-7.997	     6
-7.986	     6
-7.975	     6
-7.964	     6
-7.953	     6
-7.942	     6
-7.931	     6
 -7.92	     6
-7.909	     6
-7.898	     6
-7.887	     6
-7.876	     6
-7.865	     6
-7.854	     6
-7.843	     6
-7.832	     6
-7.821	     6
 -7.81	     6
-7.799	     6
-7.788	     6
-7.777	     6
-7.766	     7
-7.755	     5
-7.744	     6
-7.733	     6
-7.722	     6
-7.711	     6
  -7.7	     6
-7.689	     6
-7.678	     6
-7.667	     6
-7.656	     6
-7.645	     6
-7.634	     6
-7.623	     6
-7.612	     6
-7.601	     6
 -7.59	     6
-7.579	     5
-7.568	     6
-7.557	     6
-7.546	     6
-7.535	     5
-7.524	     6
-7.513	     6
-7.502	     6
-7.491	     6
 -7.48	     6
-7.469	     6
-7.458	     6
-7.447	     6
-7.436	     6
-7.425	     6
-7.414	     6
-7.403	     6
-7.392	     6
-7.381	     6
 -7.37	     6
-7.359	     6
-7.348	     6
-7.337	     6
-7.326	     7
-7.315	     6
-7.304	     7
-7.293	     6
-7.282	     7
-7.271	     6
 -7.26	     7
-7.249	     6
-7.238	     7
-7.227	     6
-7.216	     7
-7.205	     6
-7.194	     6
-7.183	     6
-7.172	     6
-7.161	     6
 -7.15	     7
-7.139	     6
-7.128	     7
-7.117	     6
-7.106	     7
-7.095	     6
-7.084	     7
-7.073	     6
-7.062	     7
-7.051	     6
 -7.04	     7
-7.029	     6
-7.018	     7
-7.007	     6
-6.996	     7
-6.985	     6
-6.974	     7
-6.963	     6
-6.952	     7
-6.941	     6
 -6.93	     7
-6.919	     6
-6.908	     7
-6.897	     7
-6.886	     7
-6.875	     6
-6.864	     7
-6.853	     6
-6.842	     7
-6.831	     6
 -6.82	     7
-6.809	     6
-6.798	     7
-6.787	     6
-6.776	     7
-6.765	     7
-6.754	     7
-6.743	     7
-6.732	     7
-6.721	     7
 -6.71	     7
-6.699	     7
-6.688	     7
-6.677	     7
-6.666	     7
-6.655	     7
-6.644	     7
-6.633	     7
-6.622	     8
-6.611	     7
  -6.6	     8
-6.589	     7
-6.578	     7
-6.567	     7
-6.556	     7
-6.545	     7
-6.534	     7
-6.523	     7
-6.512	     7
-6.501	     7
 -6.49	     7
-6.479	     7
-6.468	     7
-6.457	     7
-6.446	     7
-6.435	     7
-6.424	     7
-6.413	     7
-6.402	     7
-6.391	     7
 -6.38	     7
-6.369	     7
-6.358	     7
-6.347	     7
-6.336	     8
-6.325	     7
-6.314	     8
-6.303	     7
-6.292	     7
-6.281	     8
 -6.27	     8
-6.259	     8
-6.248	     8
-6.237	     8
-6.226	     8
-6.215	     8
-6.204	     8
-6.193	     8
-6.182	     9
-6.171	     8
 -6.16	     9
-6.149	     8
-6.138	     9
-6.127	     8
-6.116	     9
-6.105	     8
-6.094	     9
-6.083	     8
-6.072	     9
-6.061	     8
 -6.05	     8
-6.039	     8
-6.028	     8
-6.017	     8
-6.006	     8
-5.995	     7
-5.984	     8
-5.973	     7
-5.962	     7
-5.951	     7
 -5.94	     7
-5.929	     7
-5.918	     8
-5.907	     7
-5.896	     8
-5.885	     7
-5.874	     8
-5.863	     7
-5.852	     8
-5.841	     7
 -5.83	     8
-5.819	     7
-5.808	     8
-5.797	     8
-5.786	     8
-5.775	     8
-5.764	     8
-5.753	     8
-5.742	     8
-5.731	     8
 -5.72	     9
-5.709	     8
-5.698	     9
-5.687	     8
-5.676	     9
-5.665	     8
-5.654	     9
-5.643	     8
-5.632	     9
-5.621	     8
 -5.61	     9
-5.599	     8
-5.588	     9
-5.577	     8
-5.566	     9
-5.555	     8
-5.544	     9
-5.533	     8
-5.522	     8
-5.511	     8
  -5.5	     8
-5.489	     8
-5.478	     8
-5.467	     7
-5.456	     8
-5.445	     7
-5.434	     8
-5.423	     7
-5.412	     8
-5.401	     7
 -5.39	     8
-5.379	     7
-5.368	     8
-5.357	     7
-5.346	     7
-5.335	     7
-5.324	     7
-5.313	     7
-5.302	     7
-5.291	     7
 -5.28	     7
-5.269	     7
-5.258	     7
-5.247	     7
-5.236	     7
-5.225	     7
-5.214	     7
-5.203	     7
-5.192	     7
-5.181	     7
 -5.17	     7
-5.159	     7
-5.148	     7
-5.137	     7
-5.126	     7
-5.115	     7
-5.104	     7
-5.093	     7
-5.082	     7
-5.071	     7
 -5.06	     7
-5.049	     7
-5.038	     7
-5.027	     7
-5.016	     7
-5.005	     7
-4.994	     7
-4.983	     6
-4.972	     7
-4.961	     7
 -4.95	     7
-4.939	     6
-4.928	     7
-4.917	     6
-4.906	     7
-4.895	     6
-4.884	     7
-4.873	     6
-4.862	     7
-4.851	     6
 -4.84	     7
-4.829	     6
-4.818	     6
-4.807	     6
-4.796	     6
-4.785	     6
-4.774	     6
-4.763	     6
-4.752	     7
-4.741	     6
 -4.73	     7
-4.719	     6
-4.708	     6
-4.697	     6
-4.686	     7
-4.675	     6
-4.664	     7
-4.653	     6
-4.642	     6
-4.631	     6
 -4.62	     6
-4.609	     6
-4.598	     7
-4.587	     6
-4.576	     6
-4.565	     6
-4.554	     6
-4.543	     6
-4.532	     6
-4.521	     6
 -4.51	     7
-4.499	     6
-4.488	     7
-4.477	     6
-4.466	     7
-4.455	     6
-4.444	     7
-4.433	     6
-4.422	     7
-4.411	     6
  -4.4	     7
-4.389	     6
-4.378	     6
-4.367	     6
-4.356	     6
-4.345	     6
-4.334	     7
-4.323	     6
-4.312	     7
-4.301	     6
 -4.29	     7
-4.279	     6
-4.268	     7
-4.257	     6
-4.246	     7
-4.235	     6
-4.224	     7
-4.213	     6
-4.202	     7
-4.191	     6
 -4.18	     7
-4.169	     7
-4.158	     7
-4.147	     7
-4.136	     7
-4.125	     7
-4.114	     7
-4.103	     7
-4.092	     7
-4.081	     7
 -4.07	     7
-4.059	     7
-4.048	     7
-4.037	     7
-4.026	     7
-4.015	     7
-4.004	     7
-3.993	     7
-3.982	     7
-3.971	     7
 -3.96	     8
-3.949	     7
-3.938	     7
-3.927	     7
-3.916	     7
-3.905	     7
-3.894	     7
-3.883	     7
-3.872	     7
-3.861	     7
 -3.85	     7
-3.839	     7
-3.828	     7
-3.817	     7
-3.806	     8
