22  1.384303561 1.364090427 1.361774033
26  1.38386137  1.363850202 1.361580422
29  1.382504038 1.362324517 1.35989472
32  1.38129109  1.3613348   1.359104846
35  1.38015795  1.359964553 1.357561661
38  1.378281399 1.358394758 1.356195354
41  1.377364821 1.35730875  1.354964574
44  1.376275966 1.356451234 1.35426034
47  1.375461073 1.355439146 1.353052987
50  1.374139874 1.354449912 1.352247994
