-0.159852	0
0.251718	0
0.663288	0
1.07486	0
1.48643	0
1.898	0
2.30957	0
2.72114	0
3.13271	0
3.54428	0
3.95585	0
4.36742	0
4.77899	0
5.19056	0
5.60213	0
6.0137	0
6.42527	0
6.83684	0
7.24841	0
7.65998	0
8.07155	0
8.48312	0
8.89469	0
9.30626	0
9.71783	0
10.1294	0
10.541	0
10.9525	0
11.3641	0
11.7757	0
12.1872	0
12.5988	0
13.0104	0
13.422	0
13.8335	0
14.2451	0
14.6567	0
15.0682	0
15.4798	0
15.8914	0
16.3029	0
16.7145	0
17.1261	0
17.5377	0
17.9492	0
18.3608	0
18.7724	0
19.1839	0
19.5955	0
20.0071	0
20.4186	0
20.8302	0
21.2418	0
21.6534	0
22.0649	0
22.4765	0
22.8881	0
23.2996	0
23.7112	0
24.1228	0
24.5343	0
24.9459	0
25.3575	0
25.7691	0
26.1806	0
26.5922	0
27.0038	0
27.4153	0
27.8269	0
28.2385	0
28.65	0
29.0616	0
29.4732	0
29.8848	0
30.2963	0
30.7079	0
31.1195	0
31.531	0
31.9426	17
32.3542	50
32.7657	433
33.1773	1496
33.5889	1554
34.0005	1523
34.412	1528
34.8236	1563
35.2352	1609
35.6467	1819
36.0583	1794
36.4699	1694
36.8814	1588
37.293	1447
37.7046	1400
38.1162	1452
38.5277	1394
38.9393	1427
39.3509	1464
39.7624	1334
40.174	1337
40.5856	1350
40.9971	1327
41.4087	1380
41.8203	1365
42.2319	1402
42.6434	1336
43.055	1395
43.4666	1373
43.8781	1310
44.2897	1327
44.7013	1325
45.1128	1376
45.5244	1408
45.936	1419
46.3476	1346
46.7591	1248
47.1707	1349
47.5823	1334
47.9938	1386
48.4054	1306
48.817	1354
49.2285	1329
49.6401	1350
50.0517	1322
50.4633	1344
50.8748	1282
51.2864	1302
51.698	1314
52.1095	1316
52.5211	1333
52.9327	1282
53.3442	1358
53.7558	1391
54.1674	1316
54.579	1369
54.9905	1335
55.4021	1396
55.8137	1301
56.2252	1332
56.6368	1413
57.0484	1348
57.4599	1285
57.8715	1339
58.2831	1285
58.6947	1390
59.1062	1322
59.5178	1320
59.9294	1327
60.3409	1413
60.7525	1343
61.1641	1365
61.5756	1424
61.9872	1318
62.3988	1319
62.8104	1339
63.2219	1389
63.6335	1366
64.0451	1377
64.4566	1362
64.8682	1376
65.2798	1378
65.6913	1416
66.1029	1365
66.5145	1427
66.9261	1353
67.3376	1433
67.7492	1444
68.1608	1464
68.5723	1433
68.9839	1440
69.3955	1390
69.807	1504
70.2186	1450
70.6302	1454
71.0418	1412
71.4533	1515
71.8649	1415
72.2765	1452
72.688	1420
73.0996	1447
73.5112	1415
73.9227	1525
74.3343	1471
74.7459	1531
75.1575	1475
75.569	1510
75.9806	1542
76.3922	1483
76.8037	1603
77.2153	1485
77.6269	1494
78.0384	1505
78.45	1470
78.8616	1512
79.2732	1530
79.6847	1495
80.0963	1507
80.5079	1520
80.9194	1545
81.331	1446
81.7426	1470
82.1541	1539
82.5657	1485
82.9773	1533
83.3889	1465
83.8004	1475
84.212	1553
84.6236	1541
85.0351	1523
85.4467	1481
85.8583	1608
86.2698	1494
86.6814	1553
87.093	1515
87.5046	1585
87.9161	1487
88.3277	1573
88.7393	1488
89.1508	1570
