      89.984  5.43600E-004
      90.422  5.32400E-004
      90.844  5.68000E-004
      91.703  5.52300E-004
      92.125  5.67900E-004
      92.562  5.55400E-004
      92.984  5.73800E-004
      93.422  5.54600E-004
      93.844  5.86400E-004
      94.281  5.79300E-004
      94.703  6.15100E-004
      95.359  5.84400E-004
      95.781  6.22300E-004
      96.219  5.90300E-004
      96.641  6.14200E-004
      97.078  6.03400E-004
      97.500  6.25500E-004
      97.937  6.15600E-004
      98.359  6.47700E-004
      98.797  6.26100E-004
      99.219  6.65700E-004
      99.656  6.73300E-004
     100.500  6.39800E-004
     100.922  6.79300E-004
     101.359  6.43200E-004
     101.781  6.82500E-004
     102.219  6.70200E-004
     102.656  6.88700E-004
     103.078  7.01800E-004
     103.516  6.84700E-004
     103.937  7.14900E-004
     104.375  6.91300E-004
     104.812  7.25700E-004
     105.234  6.94800E-004
     105.672  7.36000E-004
     106.094  7.23300E-004
     106.531  7.34900E-004
     106.969  7.65300E-004
     107.391  7.33700E-004
     107.828  7.70700E-004
     108.250  7.42900E-004
     108.687  7.69100E-004
     109.125  7.42000E-004
     109.547  7.71000E-004
     109.984  7.74100E-004
     110.406  7.95300E-004
     110.828  7.81600E-004
     111.266  8.10800E-004
     111.703  7.86900E-004
     112.125  8.15400E-004
     112.562  8.00700E-004
     112.984  8.07900E-004
     113.406  7.94600E-004
     113.844  8.29800E-004
     114.281  8.12700E-004
     114.703  8.39400E-004
     115.141  8.33800E-004
     115.562  8.67100E-004
     116.000  8.44500E-004
     116.437  8.62500E-004
     116.859  8.40600E-004
     117.297  8.71900E-004
     117.719  8.54100E-004
     118.156  8.74300E-004
     118.578  8.84300E-004
     119.016  8.80000E-004
     119.453  8.95700E-004
     119.875  8.97000E-004
     120.312  9.09900E-004
     120.734  8.98800E-004
     121.172  9.12800E-004
     121.594  9.09000E-004
     122.031  9.27100E-004
     122.453  9.22200E-004
     122.891  9.44700E-004
     123.312  9.47600E-004
     123.750  9.59500E-004
     124.172  9.55700E-004
     124.609  9.68900E-004
     125.047  9.48400E-004
     125.469  9.79200E-004
     125.906  9.54100E-004
     126.328  1.00790E-003
     126.766  9.75000E-004
     127.187  1.00100E-003
     127.625  1.00140E-003
     128.062  1.02270E-003
     128.484  1.02170E-003
     128.922  1.00230E-003
     129.344  1.03350E-003
     129.781  1.00000E-003
     130.219  1.04930E-003
     130.641  1.03440E-003
     131.078  1.04770E-003
     131.500  1.04670E-003
     131.937  1.06010E-003
     132.375  1.06100E-003
