0.1 0.01    0.86
0.2 0.01    1.7
0.3 0.01    2.4
0.4 0.01    3.2
0.5 0.01    4
0.62    0.01    4.7
0.68    0.02    5.1
0.72    0.02    5.5
0.8 0.02    6.1
0.86    0.02    6.6
0.9 0.02    6.8
0.96    0.02    7.4
1   0.02    7.6

