0   0
52  0
104 0
152 0
207 0
249 0
300 0
355 0
406 0.050
455 0.087
509 0.167
550 0.247
609 0.401
655 0.569
703 0.788
753 1.053
803 1.345
854 1.843
902 2.230
950 2.697
995 3.092
