0   0
102 0
204 0
304 0
400 0
450 0.068
503 0.153
555 0.258
603 0.393
654 0.562
700 0.795
725 0.888
755 1.062
777 1.191
806 1.371
825 1.463
855 1.746
874 1.900
904 2.138
924 2.307
952 2.534
973 2.746
1001    2.981
0   0.34
