0   0.33
52  0.34
104 0.34
152 0.34
207 0.34
249 0.34
300 0.34
355 0.34
406 0.35
455 0.37
509 0.45
550 0.58
609 0.95
655 1.50
703 2.35
753 3.36
803 4.14
854 4.05
902 2.84
950 1.08
995 0.35
0   0.34
