0   0.35
102 0.35
204 0.35
304 0.34
400 0.35
450 0.37
503 0.45
555 0.63
603 0.98
654 1.57
700 2.54
725 2.94
755 3.63
777 4.06
806 4.48
825 4.60
855 4.52
874 4.20
904 3.41
924 2.71
952 1.75
973 0.99
1001    0.46
0   0.34
