0	7.906841E-09
5	8.665715E-09
10	1.507423E-08
15	3.743653E-08
20	7.315559E-08
25	1.394078E-07
30	1.843096E-07
35	4.61799E-07
40	5.501103E-07
45	6.984081E-07
50	9.782414E-07
55	1.688836E-06
60	4.190429E-06
65	2.117017E-05
70	5.455927E-05
75	8.081363E-05
80	0.0001361583
85	0.0001754962
90	0.0001798984
95	0.0005842886
100	0.0006982347
105	0.000742124
110	0.0007523335
115	0.0007648458
120	0.0007681007
125	0.0007728431
130	0.0007730584
135	0.0007716845
140	0.0007650158
145	0.0007587836
150	0.0007805843

